Date,Close
2004/6/22,38.277592
2004/6/23,40.214108
2004/6/24,40.301552
2004/6/25,40.65406
2004/6/28,40.389908
2004/6/29,40.565704
2004/6/30,42.589664
2004/7/1,42.589664
2004/7/2,40.65406
2004/7/5,39.42165
2004/7/6,40.47826
2004/7/7,39.334206
2004/7/8,39.598358
2004/7/9,40.47826
2004/7/12,39.42165
2004/7/13,38.894253
2004/7/14,38.894253
2004/7/15,37.837643
2004/7/16,37.39769
2004/7/19,37.134449
2004/7/20,36.517788
2004/7/21,38.190147
2004/7/22,38.101795
2004/7/23,37.661842
2004/7/26,35.990391
2004/7/27,36.694496
2004/7/28,36.694496
2004/7/29,36.077835
2004/7/30,37.750198
2004/8/2,37.661842
2004/8/3,38.717545
2004/8/4,38.541744
2004/8/5,39.598358
2004/8/6,38.717545
2004/8/9,38.101795
2004/8/10,38.101795
2004/8/11,38.541744
2004/8/12,38.541744
2004/8/13,38.541744
2004/8/16,38.190147
2004/8/17,38.541744
2004/8/18,39.42165
2004/8/19,41.181454
2004/8/20,40.829857
2004/8/23,41.358166
2004/8/24,41.358166
2004/8/25,41.358166
2004/8/26,42.765461
2004/8/27,42.238068
2004/8/30,42.325508
2004/8/31,41.358166
2004/9/1,41.445606
2004/9/2,40.389908
2004/9/3,39.070053
2004/9/6,38.717545
2004/9/7,39.070053
2004/9/8,38.6301
2004/9/9,38.454304
2004/9/10,39.24585
2004/9/13,40.389908
2004/9/14,40.038311
2004/9/15,39.949955
2004/9/16,39.949955
2004/9/17,39.42165
2004/9/20,39.774158
2004/9/21,40.47826
2004/9/22,40.301552
2004/9/23,39.510002
2004/9/24,38.454304
2004/9/27,37.837643
2004/9/28,37.837643
2004/9/29,37.574402
2004/9/30,38.101795
2004/10/1,39.157497
2004/10/4,40.038311
2004/10/5,39.861599
2004/10/6,39.598358
2004/10/7,39.598358
2004/10/8,38.101795
2004/10/11,37.661842
2004/10/12,37.486046
2004/10/13,37.486046
2004/10/14,37.574402
2004/10/15,37.39769
2004/10/18,37.134449
2004/10/19,37.837643
2004/10/20,37.661842
2004/10/21,38.014351
2004/10/22,38.014351
2004/10/25,38.014351
2004/10/26,37.134449
2004/10/27,36.870296
2004/10/28,37.837643
2004/10/29,38.541744
2004/11/1,38.6301
2004/11/2,39.598358
2004/11/3,41.26981
2004/11/4,41.798115
2004/11/5,41.973915
2004/11/8,42.149712
2004/11/9,42.061356
2004/11/10,42.238068
2004/11/11,40.741505
2004/11/12,41.358166
2004/11/15,41.798115
2004/11/16,42.589664
2004/11/17,43.733719
2004/11/18,44.437824
2004/11/19,44.437824
2004/11/22,42.413864
2004/11/23,42.589664
2004/11/24,43.029613
2004/11/25,42.50222
2004/11/26,41.533962
2004/11/29,41.26981
2004/11/30,41.621407
2004/12/1,40.829857
2004/12/2,42.238068
2004/12/3,43.029613
2004/12/6,43.029613
2004/12/7,43.29377
2004/12/8,42.942169
2004/12/9,42.413864
2004/12/10,42.413864
2004/12/13,41.885559
2004/12/14,42.325508
2004/12/15,43.822075
2004/12/16,43.997871
2004/12/17,43.822075
2004/12/20,43.997871
2004/12/21,43.382122
2004/12/22,43.822075
2004/12/23,43.997871
2004/12/24,43.997871
2004/12/27,43.909519
2004/12/28,43.997871
2004/12/29,44.437824
2004/12/30,44.437824
2004/12/31,44.437824
2005/1/3,44.877773
2005/1/4,43.645367
2005/1/5,42.678017
2005/1/6,42.238068
2005/1/7,42.061356
2005/1/10,42.678017
2005/1/11,42.413864
2005/1/12,41.358166
2005/1/13,41.181454
2005/1/14,41.358166
2005/1/17,43.029613
2005/1/18,43.205414
2005/1/19,41.973915
2005/1/20,42.238068
2005/1/21,41.798115
2005/1/24,41.358166
2005/1/25,41.885559
2005/1/26,43.29377
2005/1/27,43.469566
2005/1/28,43.997871
2005/1/31,45.757679
2005/2/1,46.197628
2005/2/2,47.077534
2005/2/3,47.077534
2005/2/4,47.077534
2005/2/7,47.077534
2005/2/8,47.077534
2005/2/9,47.077534
2005/2/10,47.077534
2005/2/11,47.077534
2005/2/14,47.957436
2005/2/15,48.397385
2005/2/16,47.957436
2005/2/17,47.077534
2005/2/18,47.517483
2005/2/21,47.957436
2005/2/22,47.517483
2005/2/23,47.077534
2005/2/24,46.637581
2005/2/25,48.397385
2005/2/28,48.397385
2005/3/1,47.781635
2005/3/2,47.605839
2005/3/3,47.077534
2005/3/4,46.197628
2005/3/7,46.461781
2005/3/8,47.25333
2005/3/9,46.637581
2005/3/10,45.757679
2005/3/11,46.197628
2005/3/14,45.317726
2005/3/15,44.965218
2005/3/16,45.757679
2005/3/17,44.789421
2005/3/18,44.789421
2005/3/21,44.525269
2005/3/22,44.437824
2005/3/23,44.262024
2005/3/24,44.525269
2005/3/25,45.317726
2005/3/28,45.317726
2005/3/29,44.965218
2005/3/30,44.525269
2005/3/31,45.317726
2005/4/1,46.285984
2005/4/4,45.933475
2005/4/5,45.933475
2005/4/6,45.317726
2005/4/7,45.22937
2005/4/8,46.021832
2005/4/11,45.669323
2005/4/12,46.021832
2005/4/13,46.197628
2005/4/14,45.14193
2005/4/15,45.14193
2005/4/18,44.262024
2005/4/19,44.085316
2005/4/20,44.085316
2005/4/21,43.645367
2005/4/22,43.645367
2005/4/25,43.822075
2005/4/26,45.40517
2005/4/27,45.933475
2005/4/28,46.637581
2005/4/29,45.669323
2005/5/2,45.669323
2005/5/3,46.021832
2005/5/4,46.197628
2005/5/5,47.429131
2005/5/6,48.045788
2005/5/9,48.133232
2005/5/10,48.133232
2005/5/11,47.165886
2005/5/12,47.957436
2005/5/13,48.221588
2005/5/16,48.221588
2005/5/17,47.781635
2005/5/18,48.309032
2005/5/19,49.629799
2005/5/20,49.717239
2005/5/23,48.573185
2005/5/24,49.629799
2005/5/25,49.10149
2005/5/26,49.27729
2005/5/27,49.981392
2005/5/30,49.89304
2005/5/31,50.069748
2005/6/1,49.189846
2005/6/2,50.069748
2005/6/3,50.772942
2005/6/6,51.12545
2005/6/7,50.597141
2005/6/8,51.212894
2005/6/9,51.037094
2005/6/10,51.12545
2005/6/13,50.355309
2005/6/14,50.355309
2005/6/15,50.817257
2005/6/16,51.64838
2005/6/17,52.480461
2005/6/20,52.572281
2005/6/21,51.556564
2005/6/22,52.572281
2005/6/23,52.84964
2005/6/24,52.295876
2005/6/27,52.203102
2005/6/28,52.110329
2005/6/29,50.724483
2005/6/30,50.910027
2005/7/1,51.463795
2005/7/4,50.910027
2005/7/5,50.262535
2005/7/6,50.448078
2005/7/7,50.448078
2005/7/8,49.708771
2005/7/11,52.480461
2005/7/12,52.757824
2005/7/13,52.480461
2005/7/14,52.665051
2005/7/15,52.295876
2005/7/18,52.295876
2005/7/19,51.925743
2005/7/20,52.110329
2005/7/21,52.110329
2005/7/22,52.572281
2005/7/25,51.833927
2005/7/26,51.371979
2005/7/27,49.061275
2005/7/28,49.800587
2005/7/29,49.154049
2005/8/1,49.246819
2005/8/2,50.724483
2005/8/3,51.64838
2005/8/4,50.539894
2005/8/5,50.539894
2005/8/8,49.338634
2005/8/9,48.96946
2005/8/10,48.78487
2005/8/11,49.523224
2005/8/12,49.523224
2005/8/15,48.96946
2005/8/16,48.96946
2005/8/17,48.692101
2005/8/18,48.045563
2005/8/19,47.67543
2005/8/22,48.045563
2005/8/23,48.045563
2005/8/24,47.583614
2005/8/25,47.860973
2005/8/26,48.78487
2005/8/29,47.399025
2005/8/30,47.213482
2005/8/31,49.893356
2005/9/1,49.893356
2005/9/2,48.599327
2005/9/5,48.137379
2005/9/6,48.230148
2005/9/7,48.045563
2005/9/8,47.952789
2005/9/9,47.67543
2005/9/12,48.692101
2005/9/13,49.431408
2005/9/14,49.800587
2005/9/15,49.800587
2005/9/16,48.599327
2005/9/19,49.154049
2005/9/20,49.523224
2005/9/21,49.523224
2005/9/22,48.137379
2005/9/23,47.490841
2005/9/26,47.121662
2005/9/27,47.583614
2005/9/28,47.306252
2005/9/29,49.829277
2005/9/30,50.976978
2005/10/3,50.498768
2005/10/4,51.646469
2005/10/5,51.837749
2005/10/6,51.359543
2005/10/7,51.550827
2005/10/10,51.550827
2005/10/11,50.59441
2005/10/12,49.542355
2005/10/13,49.159786
2005/10/14,48.872864
2005/10/17,47.916447
2005/10/18,48.299011
2005/10/19,47.390415
2005/10/20,48.107731
2005/10/21,47.055672
2005/10/24,48.107731
2005/10/25,48.585938
2005/10/26,48.585938
2005/10/27,47.438236
2005/10/28,48.203369
2005/10/31,49.733635
2005/11/1,49.542355
2005/11/2,50.403126
2005/11/3,51.168259
2005/11/4,51.837749
2005/11/7,52.029034
2005/11/8,52.124676
2005/11/9,52.889809
2005/11/10,53.463657
2005/11/11,54.515717
2005/11/14,54.515717
2005/11/15,54.515717
2005/11/16,54.324432
2005/11/17,53.654942
2005/11/18,54.611359
2005/11/21,55.376492
2005/11/22,55.472134
2005/11/23,57.098042
2005/11/24,57.098042
2005/11/25,56.524189
2005/11/28,56.906757
2005/11/29,55.280849
2005/11/30,56.906757
2005/12/1,56.715473
2005/12/2,57.958813
2005/12/5,59.297798
2005/12/6,59.776005
2005/12/7,59.776005
2005/12/8,59.010872
2005/12/9,58.150097
2005/12/12,58.532665
2005/12/13,59.297798
2005/12/14,58.437023
2005/12/15,58.245739
2005/12/16,59.297798
2005/12/19,59.776005
2005/12/20,59.584721
2005/12/21,60.254211
2005/12/22,57.561901
2005/12/23,61.114986
2005/12/26,58.94775
2005/12/27,61.019344
2005/12/28,60.732422
2005/12/29,60.254211
2005/12/30,59.776005
2006/1/2,58.341381
2006/1/3,60.158569
2006/1/4,60.63678
2006/1/5,61.210629
2006/1/6,62.645252
2006/1/9,65.131935
2006/1/10,63.792953
2006/1/11,62.932178
2006/1/12,62.645252
2006/1/13,61.688835
2006/1/16,61.114986
2006/1/17,61.784477
2006/1/18,58.91523
2006/1/19,59.297798
2006/1/20,59.776005
2006/1/23,59.106514
2006/1/24,59.202156
2006/1/25,60.732422
2006/2/3,60.63678
2006/2/6,63.601669
2006/2/7,62.167046
2006/2/8,60.349854
2006/2/9,60.254211
2006/2/10,59.871647
2006/2/13,59.680363
2006/2/14,59.584721
2006/2/15,58.628307
2006/2/16,59.680363
2006/2/17,59.010872
2006/2/20,59.967289
2006/2/21,59.39344
2006/2/22,59.202156
2006/2/23,58.150097
2006/2/24,58.341381
2006/2/27,58.245739
2006/3/1,57.767532
2006/3/2,59.967289
2006/3/3,59.106514
2006/3/6,58.245739
2006/3/7,57.480606
2006/3/8,56.428551
2006/3/9,57.193684
2006/3/10,58.723946
2006/3/13,58.723946
2006/3/14,57.384964
2006/3/15,58.437023
2006/3/16,57.863174
2006/3/17,58.054455
2006/3/20,57.576248
2006/3/21,57.863174
2006/3/22,57.002399
2006/3/23,57.002399
2006/3/24,57.193684
2006/3/27,57.67189
2006/3/28,58.723946
2006/3/29,59.202156
2006/3/30,60.158569
2006/3/31,61.401913
2006/4/3,61.975761
2006/4/4,61.688835
2006/4/6,63.027821
2006/4/7,64.46244
2006/4/10,64.07988
2006/4/11,63.219105
2006/4/12,63.888596
2006/4/13,64.271164
2006/4/14,65.036293
2006/4/17,64.845009
2006/4/18,64.940651
2006/4/19,66.375275
2006/4/20,66.853485
2006/4/21,66.279633
2006/4/24,65.227577
2006/4/25,64.07988
2006/4/26,65.992706
2006/4/27,64.271164
2006/4/28,65.131935
2006/5/2,64.271164
2006/5/3,64.07988
2006/5/4,64.558083
2006/5/5,65.514503
2006/5/8,66.375275
2006/5/9,65.036293
2006/5/10,63.601669
2006/5/11,63.697311
2006/5/12,62.071404
2006/5/15,60.445496
2006/5/16,59.680363
2006/5/17,60.923702
2006/5/18,57.74649
2006/5/19,57.74649
2006/5/22,58.150097
2006/5/23,58.437023
2006/5/24,58.341381
2006/5/25,57.193684
2006/5/26,56.906757
2006/5/29,55.621334
2006/5/30,57.576248
2006/6/1,58.723946
2006/6/2,59.776005
2006/6/5,57.767532
2006/6/6,58.150097
2006/6/7,57.480606
2006/6/8,53.463657
2006/6/9,55.95034
2006/6/12,54.993923
2006/6/13,53.750584
2006/6/14,55.567776
2006/6/15,54.324432
2006/6/16,56.811115
2006/6/19,56.811115
2006/6/20,53.885437
2006/6/21,54.476501
2006/6/22,56.840763
2006/6/23,55.757145
2006/6/26,56.151188
2006/6/27,56.545231
2006/6/28,55.264591
2006/6/29,55.855656
2006/6/30,57.530338
2006/7/3,57.628853
2006/7/4,57.924381
2006/7/5,56.840763
2006/7/6,56.249699
2006/7/7,56.052677
2006/7/10,56.052677
2006/7/11,55.560123
2006/7/12,56.249699
2006/7/13,55.461613
2006/7/14,54.279484
2006/7/17,52.99884
2006/7/18,53.294373
2006/7/19,52.99884
2006/7/20,55.363102
2006/7/21,54.082458
2006/7/24,52.112244
2006/7/25,52.99884
2006/7/26,52.833344
2006/7/27,53.126904
2006/7/28,53.589905
2006/7/31,53.983948
2006/8/1,54.279484
2006/8/2,54.082458
2006/8/3,54.082458
2006/8/4,54.082458
2006/8/7,53.786926
2006/8/8,54.673527
2006/8/9,54.969059
2006/8/10,55.954166
2006/8/11,56.545231
2006/8/14,56.742252
2006/8/15,56.742252
2006/8/16,58.121407
2006/8/17,58.810982
2006/8/18,58.712471
2006/8/21,57.037785
2006/8/22,57.924381
2006/8/23,57.234806
2006/8/24,56.052677
2006/8/25,56.151188
2006/8/28,55.363102
2006/8/29,55.658634
2006/8/30,56.44672
2006/8/31,57.234806
2006/9/1,57.924381
2006/9/4,58.416939
2006/9/5,57.727364
2006/9/6,56.939274
2006/9/7,56.249699
2006/9/8,55.577854
2006/9/11,55.461613
2006/9/12,55.855656
2006/9/13,57.530338
2006/9/14,57.530338
2006/9/15,57.832767
2006/9/18,59.008003
2006/9/19,59.599068
2006/9/20,59.008003
2006/9/21,59.599068
2006/9/22,58.810982
2006/9/25,58.810982
2006/9/26,59.599068
2006/9/27,59.993111
2006/9/28,59.993111
2006/9/29,58.810982
2006/10/2,59.303535
2006/10/3,59.106514
2006/10/4,57.628853
2006/10/5,59.796089
2006/10/9,59.796089
2006/10/11,59.697578
2006/10/12,60.091621
2006/10/13,62.258862
2006/10/16,64.032059
2006/10/17,61.963329
2006/10/18,61.076733
2006/10/19,60.091621
2006/10/20,60.879707
2006/10/23,60.288643
2006/10/24,62.06184
2006/10/25,61.372265
2006/10/26,60.282734
2006/10/27,61.569286
2006/10/30,59.796089
2006/10/31,60.091621
2006/11/1,59.303535
2006/11/2,59.8946
2006/11/3,60.190132
2006/11/6,59.599068
2006/11/7,59.697578
2006/11/8,59.500557
2006/11/9,59.599068
2006/11/10,59.8946
2006/11/13,59.106514
2006/11/14,59.8946
2006/11/15,60.879707
2006/11/16,61.273754
2006/11/17,61.470776
2006/11/20,61.273754
2006/11/21,62.06184
2006/11/22,62.06184
2006/11/23,62.554394
2006/11/24,62.455883
2006/11/27,63.638012
2006/11/28,63.046947
2006/11/29,63.539501
2006/11/30,64.524612
2006/12/1,65.50972
2006/12/4,65.312698
2006/12/5,65.903763
2006/12/6,66.88887
2006/12/7,66.002274
2006/12/8,65.115677
2006/12/11,65.50972
2006/12/12,63.243969
2006/12/13,63.933544
2006/12/14,63.145458
2006/12/15,63.933544
2006/12/18,65.608231
2006/12/19,64.130569
2006/12/20,63.835033
2006/12/21,63.933544
2006/12/22,64.623123
2006/12/25,64.130569
2006/12/26,65.017166
2006/12/27,65.411209
2006/12/28,65.115677
2006/12/29,66.494827
2007/1/2,66.691849
2007/1/3,66.987381
2007/1/4,66.691849
2007/1/5,65.903763
2007/1/8,64.820145
2007/1/9,65.017166
2007/1/10,63.243969
2007/1/11,64.820145
2007/1/12,68.070999
2007/1/15,68.16951
2007/1/16,69.253136
2007/1/17,69.8442
2007/1/18,69.791
2007/1/19,68.760574
2007/1/22,67.972488
2007/1/23,67.775467
2007/1/24,69.450157
2007/1/25,69.942711
2007/1/26,66.987381
2007/1/29,67.578445
2007/1/30,66.654419
2007/1/31,66.396317
2007/2/1,66.002274
2007/2/2,66.790359
2007/2/5,66.790359
2007/2/6,67.873978
2007/2/7,67.775467
2007/2/8,67.381424
2007/2/9,66.987381
2007/2/12,66.002274
2007/2/13,64.820145
2007/2/14,66.297806
2007/2/26,67.873978
2007/2/27,68.268021
2007/3/1,65.706741
2007/3/2,65.478195
2007/3/5,62.047062
2007/3/6,64.130569
2007/3/7,64.524612
2007/3/8,64.918655
2007/3/9,65.50972
2007/3/12,66.199295
2007/3/13,68.070999
2007/3/14,66.88887
2007/3/15,67.972488
2007/3/16,67.972488
2007/3/19,67.972488
2007/3/20,68.16951
2007/3/21,68.662064
2007/3/22,69.154617
2007/3/23,68.957596
2007/3/26,68.957596
2007/3/27,68.16951
2007/3/28,67.282913
2007/3/29,67.676956
2007/3/30,66.88887
2007/4/2,67.184402
2007/4/3,66.987381
2007/4/4,68.268021
2007/4/9,67.972488
2007/4/10,67.479935
2007/4/11,68.268021
2007/4/12,67.479935
2007/4/13,67.282913
2007/4/16,66.494827
2007/4/17,66.987381
2007/4/18,67.578445
2007/4/19,66.396317
2007/4/20,66.494827
2007/4/23,67.578445
2007/4/24,68.760574
2007/4/25,68.268021
2007/4/26,68.859093
2007/4/27,67.972488
2007/4/30,67.676956
2007/5/2,66.987381
2007/5/3,67.381424
2007/5/4,68.070999
2007/5/7,67.479935
2007/5/8,66.987381
2007/5/9,66.987381
2007/5/10,67.479935
2007/5/11,66.494827
2007/5/14,66.199295
2007/5/15,65.50972
2007/5/16,65.608231
2007/5/17,66.691849
2007/5/18,67.479935
2007/5/21,68.16951
2007/5/22,67.381424
2007/5/23,67.873978
2007/5/24,67.479935
2007/5/25,66.396317
2007/5/28,66.593338
2007/5/29,67.578445
2007/5/30,66.987381
2007/5/31,67.184402
2007/6/1,67.775467
2007/6/4,68.070999
2007/6/5,67.972488
2007/6/6,67.873978
2007/6/7,67.972488
2007/6/8,64.748169
2007/6/11,64.946175
2007/6/12,64.154144
2007/6/13,63.461124
2007/6/14,64.35215
2007/6/15,65.045174
2007/6/20,67.619263
2007/6/21,68.510292
2007/6/22,68.312286
2007/6/25,69.698334
2007/6/26,68.411285
2007/6/27,68.807304
2007/6/28,69.698334
2007/6/29,70.193352
2007/7/2,70.292351
2007/7/3,70.490356
2007/7/4,71.18338
2007/7/5,70.688362
2007/7/6,69.797333
2007/7/9,71.282387
2007/7/10,71.282387
2007/7/11,71.678398
2007/7/12,70.985374
2007/7/13,72.272415
2007/7/16,71.777405
2007/7/17,71.97541
2007/7/18,70.292351
2007/7/19,69.302322
2007/7/20,68.708298
2007/7/23,68.015274
2007/7/24,70.589363
2007/7/25,68.906303
2007/7/26,67.520256
2007/7/27,63.362122
2007/7/30,64.35215
2007/7/31,64.35215
2007/8/1,60.68903
2007/8/2,63.164112
2007/8/3,63.263115
2007/8/6,61.976074
2007/8/7,60.68903
2007/8/8,62.17408
2007/8/9,63.164112
2007/8/10,60.887035
2007/8/13,61.382053
2007/8/14,61.283051
2007/8/15,60.392021
2007/8/16,58.510956
2007/8/17,58.411953
2007/8/20,61.580059
2007/8/21,61.283051
2007/8/22,60.293018
2007/8/23,62.17408
2007/8/24,60.986038
2007/8/27,60.986038
2007/8/28,60.788033
2007/8/29,59.599995
2007/8/30,59.897003
2007/8/31,62.075077
2007/9/3,61.976074
2007/9/4,60.986038
2007/9/5,61.184048
2007/9/6,61.580059
2007/9/7,61.382053
2007/9/10,60.590027
2007/9/11,60.68903
2007/9/12,60.887035
2007/9/13,59.996006
2007/9/14,61.184048
2007/9/17,60.194016
2007/9/18,60.194016
2007/9/19,60.788033
2007/9/20,60.392021
2007/9/21,60.887035
2007/9/26,60.887035
2007/9/27,62.966106
2007/9/28,62.966106
2007/10/1,63.263115
2007/10/2,64.253151
2007/10/3,64.35215
2007/10/4,63.560127
2007/10/5,63.956139
2007/10/8,64.35215
2007/10/9,64.154144
2007/10/11,62.669098
2007/10/12,60.68903
2007/10/15,62.273083
2007/10/16,61.778069
2007/10/17,61.382053
2007/10/18,62.273083
2007/10/19,61.382053
2007/10/22,59.996006
2007/10/23,60.887035
2007/10/24,60.194016
2007/10/25,60.491024
2007/10/26,60.986038
2007/10/29,63.263115
2007/10/30,62.372086
2007/10/31,63.164112
2007/11/1,63.560127
2007/11/2,60.986038
2007/11/5,61.877071
2007/11/6,61.976074
2007/11/7,62.372086
2007/11/8,61.283051
2007/11/9,61.679062
2007/11/12,60.986038
2007/11/13,61.085045
2007/11/14,60.887035
2007/11/15,60.293018
2007/11/16,59.897003
2007/11/19,59.897003
2007/11/20,59.897003
2007/11/21,58.015942
2007/11/22,59.302982
2007/11/23,59.005974
2007/11/26,60.491024
2007/11/27,58.510956
2007/11/28,57.916939
2007/11/29,59.401985
2007/11/30,59.996006
2007/12/3,59.203979
2007/12/4,59.698997
2007/12/5,60.293018
2007/12/6,61.283051
2007/12/7,61.976074
2007/12/10,60.491024
2007/12/11,62.075077
2007/12/12,60.68903
2007/12/13,60.095009
2007/12/14,59.203979
2007/12/17,58.906971
2007/12/18,58.213947
2007/12/19,58.609962
2007/12/20,58.411953
2007/12/21,58.411953
2007/12/24,58.609962
2007/12/25,59.005974
2007/12/26,58.906971
2007/12/27,61.085045
2007/12/28,59.897003
2007/12/31,58.906971
2008/1/2,59.897003
2008/1/3,58.807968
2008/1/4,59.401985
2008/1/7,55.243847
2008/1/8,55.441856
2008/1/9,56.431889
2008/1/10,55.144844
2008/1/11,54.45182
2008/1/14,54.352818
2008/1/15,56.926903
2008/1/16,54.847836
2008/1/17,54.154812
2008/1/18,54.055809
2008/1/21,52.768764
2008/1/22,49.105644
2008/1/23,50.491688
2008/1/24,53.16478
2008/1/25,54.946838
2008/1/28,53.659794
2008/1/29,56.431889
2008/1/30,57.223915
2008/1/31,59.302982
2008/2/1,60.788033
2008/2/12,59.401985
2008/2/13,59.302982
2008/2/14,61.382053
2008/2/15,60.887035
2008/2/18,59.401985
2008/2/19,60.887035
2008/2/20,60.491024
2008/2/21,61.283051
2008/2/22,60.293018
2008/2/25,60.590027
2008/2/26,61.778069
2008/2/27,62.966106
2008/2/29,60.986038
2008/3/3,60.095009
2008/3/4,62.273083
2008/3/5,62.669098
2008/3/6,64.253151
2008/3/7,63.362122
2008/3/10,60.590027
2008/3/11,61.778069
2008/3/12,63.164112
2008/3/13,61.382053
2008/3/14,60.491024
2008/3/17,59.302982
2008/3/18,59.302982
2008/3/19,61.481056
2008/3/20,61.976074
2008/3/21,64.154144
2008/3/24,66.728233
2008/3/25,66.530228
2008/3/26,66.332222
2008/3/27,63.164112
2008/3/28,61.679062
2008/3/31,62.471088
2008/4/1,61.184048
2008/4/2,63.362122
2008/4/3,63.758133
2008/4/7,64.35215
2008/4/8,63.758133
2008/4/9,62.471088
2008/4/10,63.857136
2008/4/11,63.461124
2008/4/14,62.372086
2008/4/15,62.372086
2008/4/16,64.550156
2008/4/17,66.431221
2008/4/18,66.134209
2008/4/21,66.728233
2008/4/22,66.629227
2008/4/23,63.956139
2008/4/24,63.263115
2008/4/25,64.055145
2008/4/28,65.837204
2008/4/29,64.055145
2008/4/30,66.03521
2008/5/2,67.32225
2008/5/5,66.530228
2008/5/6,67.32225
2008/5/7,67.520256
2008/5/8,66.827232
2008/5/9,65.639198
2008/5/12,66.926239
2008/5/13,68.21328
2008/5/14,67.916275
2008/5/15,67.916275
2008/5/16,68.510292
2008/5/19,68.708298
2008/5/20,67.520256
2008/5/21,66.629227
2008/5/22,66.233215
2008/5/23,64.847168
2008/5/26,64.847168
2008/5/27,65.14418
2008/5/28,66.332222
2008/5/29,66.431221
2008/5/30,64.946175
2008/6/2,66.926239
2008/6/3,65.441193
2008/6/4,66.431221
2008/6/5,67.124245
2008/6/6,67.718262
2008/6/9,64.649162
2008/6/10,63.263115
2008/6/11,65.243179
2008/6/12,64.154144
2008/6/13,64.154144
2008/6/16,65.243179
2008/6/17,64.550156
2008/6/18,64.847168
2008/6/19,63.65913
2008/6/20,63.065109
2008/6/23,63.461124
2008/6/24,63.560127
2008/6/25,65.540192
2008/6/26,64.35215
2008/6/27,63.362122
2008/6/30,64.35215
2008/7/1,63.560127
2008/7/2,61.184048
2008/7/3,58.213947
2008/7/4,58.411953
2008/7/7,59.500992
2008/7/8,58.31295
2008/7/9,58.906971
2008/7/10,58.906971
2008/7/11,61.778069
2008/7/14,59.996006
2008/7/15,57.025909
2008/7/16,53.532337
2008/7/17,57.213928
2008/7/18,57.711441
2008/7/21,59.502487
2008/7/22,57.611938
2008/7/23,57.313431
2008/7/24,58.606964
2008/7/25,57.512436
2008/7/28,57.512436
2008/7/29,54.726368
2008/7/30,56.716415
2008/7/31,55.920399
2008/8/1,55.721394
2008/8/4,55.422886
2008/8/5,55.124378
2008/8/6,58.507462
2008/8/7,59.203979
2008/8/8,60.199005
2008/8/11,60.298508
2008/8/12,60.895523
2008/8/13,60.895523
2008/8/14,60.199005
2008/8/15,60.298508
2008/8/18,59.800995
2008/8/19,59.701492
2008/8/20,59.701492
2008/8/21,59.104477
2008/8/22,59.900497
2008/8/25,60.199005
2008/8/26,59.701492
2008/8/27,60.099503
2008/8/28,59.800995
2008/8/29,58.606964
2008/9/1,56.318405
2008/9/2,54.02985
2008/9/3,54.726368
2008/9/4,53.134327
2008/9/5,52.736317
2008/9/8,56.417912
2008/9/9,54.02985
2008/9/10,53.432835
2008/9/11,52.039799
2008/9/12,52.437809
2008/9/15,51.442787
2008/9/16,50.746269
2008/9/17,52.636814
2008/9/18,51.741295
2008/9/19,55.323383
2008/9/22,55.522388
2008/9/23,54.726368
2008/9/24,53.034824
2008/9/25,52.736317
2008/9/26,53.134327
2008/9/29,53.134327
2008/9/30,52.238804
2008/10/1,52.238804
2008/10/2,51.144279
2008/10/3,51.144279
2008/10/6,48.756218
2008/10/7,49.452736
2008/10/8,46.019901
2008/10/9,45.870647
2008/10/13,46.417912
2008/10/14,49.651741
2008/10/15,47.960197
2008/10/16,46.318405
2008/10/17,44.726368
2008/10/20,43.980099
2008/10/21,43.880596
2008/10/22,42.388058
2008/10/23,40.945274
2008/10/24,39.552238
2008/10/27,38.109451
2008/10/28,39.502487
2008/10/29,41.791042
2008/10/30,44.676617
2008/10/31,47.761192
2008/11/3,46.766171
2008/11/4,47.761192
2008/11/5,47.761192
2008/11/6,44.42786
2008/11/7,43.283581
2008/11/10,42.985073
2008/11/11,42.885571
2008/11/12,43.184078
2008/11/13,40.298508
2008/11/14,41.492538
2008/11/17,40.597015
2008/11/18,38.308456
2008/11/19,37.810944
2008/11/20,36.616917
2008/11/21,38.308456
2008/11/24,37.114426
2008/11/25,39.701492
2008/11/26,38.805969
2008/11/27,40.696518
2008/11/28,40.597015
2008/12/1,40.597015
2008/12/2,37.761192
2008/12/3,36.965176
2008/12/4,36.865669
2008/12/5,37.014923
2008/12/8,39.60199
2008/12/9,40.597015
2008/12/10,43.432835
2008/12/11,44.676617
2008/12/12,41.592037
2008/12/15,43.233829
2008/12/16,44.278606
2008/12/17,45.771145
2008/12/18,44.776119
2008/12/19,44.726368
2008/12/22,44.378109
2008/12/23,43.63184
2008/12/24,43.184078
2008/12/25,42.885571
2008/12/26,43.184078
2008/12/29,43.134327
2008/12/30,44.975124
2008/12/31,44.179104
2009/1/2,null
2009/1/5,46.019901
2009/1/6,45.373135
2009/1/7,44.328358
2009/1/8,41.343285
2009/1/9,40.796021
2009/1/12,41.442787
2009/1/13,43.582088
2009/1/14,42.786068
2009/1/15,40.796021
2009/1/16,41.492538
2009/1/19,40.796021
2009/1/20,39.402985
2009/1/21,40
2009/2/2,41.592037
2009/2/3,42.636814
2009/2/4,42.686565
2009/2/5,42.189053
2009/2/6,44.477612
2009/2/9,45.273632
2009/2/10,44.626865
2009/2/11,45.820896
2009/2/12,45.124378
2009/2/13,45.721394
